StockCode,Year,Month,AvgPrice,TotalQuantity,TotalRevenue,Transactions,Countries
21424,2011,1,2.55,72,183.6,2,2
21424,2011,2,2.95,4,11.8,2,1
21424,2011,4,2.95,25,73.75000000000001,4,2
21424,2011,6,2.8166666666666664,51,131.25,3,2
21424,2011,7,2.95,12,35.400000000000006,1,1
21424,2011,8,2.9500000000000006,8,23.6,3,2
21424,2011,9,2.95,12,35.400000000000006,2,2
21424,2011,10,2.85,37,99.55,4,4
21425,2009,12,2.9500000000000006,17,50.150000000000006,6,1
21425,2010,1,2.9500000000000006,13,38.35000000000001,3,1
21425,2010,2,2.95,1,2.95,1,1
21425,2010,3,2.95,2,5.9,2,1
21425,2010,4,2.95,23,67.85000000000001,5,1
21425,2010,5,2.8166666666666664,14,36.5,3,1
21425,2010,6,2.95,1,2.95,1,1
21425,2010,7,2.95,16,47.2,4,1
21425,2010,8,2.4233333333333333,255,367.29,6,1
21425,2010,9,2.95,14,41.300000000000004,4,1
21425,2010,10,2.9500000000000006,26,76.70000000000002,6,1
21425,2010,11,2.95,1,2.95,1,1
21425,2010,12,2.95,1,2.95,1,1
21425,2011,1,2.55,24,61.199999999999996,1,1
21425,2011,2,2.95,2,5.9,2,1
21425,2011,3,2.95,1,2.95,1,1
21425,2011,4,2.95,7,20.650000000000002,2,1
21425,2011,8,2.95,2,5.9,1,1
21425,2011,9,2.95,7,20.650000000000002,2,1
21425,2011,10,2.95,4,11.8,1,1
21425,2011,11,2.95,13,38.35000000000001,4,1
21425,2011,12,2.95,6,17.700000000000003,1,1
21426,2009,12,1.6,277,251.70000000000002,5,2
21426,2010,1,2.1,12,25.200000000000003,2,1
21426,2010,2,2.1,18,37.800000000000004,3,1
21426,2010,4,2.1,12,25.200000000000003,2,2
21426,2010,5,2.016666666666667,56,105.60000000000001,3,2
21426,2010,6,2.0375,61,116.10000000000001,4,4
21426,2010,7,2.1,16,33.6,3,1
21426,2010,8,1.4428571428571428,186,219.0,7,4
21426,2010,9,1.7875,106,102.6,3,1
21426,2010,11,2.1,5,10.5,2,2
21426,2010,12,2.1,7,14.700000000000001,2,2
21426,2011,1,1.85,72,133.20000000000002,2,2
21426,2011,2,2.1,2,4.2,1,1
21426,2011,4,2.1,6,12.600000000000001,1,1
21426,2011,6,1.975,50,93.00000000000001,2,2
21426,2011,7,2.1,12,25.200000000000003,1,1
21426,2011,8,2.1,1,2.1,1,1
21426,2011,9,2.1,6,12.600000000000001,1,1
21426,2011,10,2.016666666666667,27,50.7,2,2
21426,2011,11,2.1,30,63.00000000000001,4,4
21427,2009,12,2.1,20,42.00000000000001,7,2
21427,2010,1,2.1,16,33.6,4,1
21427,2010,2,2.1,10,21.0,4,1
21427,2010,3,2.1,7,14.700000000000001,2,1
21427,2010,4,2.1,24,50.400000000000006,4,1
21427,2010,5,2.1,5,10.5,2,1
21427,2010,6,2.1,4,8.4,3,1
21427,2010,7,2.1,10,21.0,2,2
21427,2010,8,1.75,137,176.1,6,1
21427,2010,9,1.475,102,94.19999999999999,2,1
21427,2010,10,2.1,17,35.7,7,1
21427,2010,11,2.1,12,25.200000000000003,5,1
21427,2010,12,2.1,9,18.9,6,1
21427,2011,1,2.1,11,23.1,5,1
21427,2011,4,2.1,1,2.1,1,1
21427,2011,8,2.1,4,8.4,2,1
21427,2011,9,2.1,12,25.200000000000003,2,1
21427,2011,10,2.1,17,35.7,4,2
21427,2011,11,2.1,17,35.7,4,2
21427,2011,12,2.1,6,12.600000000000001,1,1
21428,2009,12,4.2023809523809526,267,1026.75,21,6
21428,2010,1,4.1875,117,469.25,24,4
21428,2010,2,4.15,101,390.25,15,2
21428,2010,3,4.0,49,184.25,2,1
21428,2010,7,4.25,23,97.75,7,2
21428,2010,8,4.132352941176471,257,986.25,17,4
21428,2010,9,4.208333333333333,102,417.5,24,5
21428,2010,10,4.180555555555555,634,2414.5,36,3
21428,2010,11,4.236111111111111,101,421.25,35,6
21428,2010,12,4.178571428571429,73,294.25,14,2
21428,2011,1,4.15,138,538.5,15,5
21428,2011,2,4.161764705882353,113,448.25,17,3
21428,2011,3,4.225,71,293.75,20,4
21428,2011,4,4.09375,152,582.0,16,1
21428,2011,5,4.05125,106,323.3,8,1
21428,2011,6,4.211538461538462,43,174.75,13,3
21428,2011,7,4.25,16,68.0,7,2
21428,2011,8,4.1875,36,145.0,8,1
21428,2011,9,4.1911764705882355,82,324.5,17,2
21428,2011,10,4.208333333333333,104,410.0,12,4
21428,2011,11,4.2,149,593.25,30,6
21428,2011,12,4.25,15,63.75,5,1
21429,2009,12,1.6464912280701753,352,571.1999999999999,57,6
21429,2010,1,1.65,424,699.6,25,5
21429,2010,2,1.65,187,308.54999999999995,33,2
21429,2010,3,1.65,213,351.45,37,4
21429,2010,4,1.6391891891891892,443,682.9499999999999,37,3
21429,2010,5,1.65,135,222.74999999999997,26,3
21429,2010,6,1.6397435897435897,436,671.4,39,7
21429,2010,7,1.65,194,320.09999999999997,33,5
21429,2010,8,1.65,229,377.84999999999997,32,5
21429,2010,9,1.6468749999999999,412,670.1999999999999,62,9
21429,2010,10,1.6473333333333333,502,818.6999999999999,72,5
21429,2010,11,1.6479797979797977,791,1295.55,94,9
21429,2010,12,1.65,229,377.84999999999997,29,3
21429,2011,1,1.6366666666666665,173,266.25,15,5
21429,2011,5,1.95,1,1.95,1,1
21429,2011,6,1.9499999999999997,64,124.8,13,1
21429,2011,7,1.9333333333333331,181,338.55,18,3
21429,2011,8,1.9323529411764706,185,331.95,17,5
21429,2011,9,1.9392857142857143,211,397.04999999999995,28,5
21429,2011,10,1.94,175,326.84999999999997,29,7
21429,2011,11,1.95,302,588.9,58,6
21429,2011,12,1.92,91,163.04999999999998,9,1
21430,2009,12,3.732439024390244,173,631.47,40,7
21430,2010,1,3.69,50,178.86,6,1
21430,2010,7,3.732857142857143,89,325.11,21,2
21430,2010,8,3.7076470588235293,243,876.69,34,7
21430,2010,9,3.725454545454545,248,904.08,44,6
21430,2010,10,3.7072881355932203,364,1295.88,59,5
21430,2010,11,3.723818181818182,304,1105.44,55,7
21430,2010,12,3.756086956521739,150,577.86,23,5
21430,2011,1,3.66,301,1042.35,31,4
21430,2011,2,3.640434782608696,250,868.38,23,1
21430,2011,3,3.707142857142857,230,819.3,41,4
21430,2011,4,3.6924,169,599.19,25,4
21430,2011,5,3.631333333333333,160,455.04,15,3
21430,2011,6,3.6833333333333336,216,758.16,27,4
21430,2011,7,3.702,106,380.22,15,4
21430,2011,8,3.6814285714285715,580,1986.36,21,4
21430,2011,9,3.685714285714286,200,706.8,28,5
21430,2011,10,3.7068,165,584.19,25,7
21430,2011,11,3.7305405405405407,149,541.47,37,7
21430,2011,12,3.75,22,82.5,8,2
21431,2009,12,1.65,127,209.54999999999998,28,4
21431,2010,1,1.65,34,56.099999999999994,7,2
21431,2010,2,1.65,102,168.29999999999998,19,1
21431,2010,3,1.65,91,150.14999999999998,23,1
21431,2010,4,1.6423076923076922,202,323.7,26,3
21431,2010,5,1.65,79,130.35,14,2
21431,2010,6,1.643103448275862,347,534.15,28,6
21431,2010,7,1.65,98,161.7,17,4
21431,2010,8,1.65,88,145.2,14,3
21431,2010,9,1.65,190,313.5,39,6
21431,2010,10,1.65,52,85.8,9,1
21431,2010,11,1.65,2,3.3,1,1
21432,2009,12,5.894444444444445,114,648.3000000000001,27,5
21432,2010,1,5.95,57,339.15000000000003,21,7
21432,2010,2,5.861764705882353,59,339.05,17,5
21432,2010,3,5.87,86,489.70000000000005,25,6
21432,2010,4,5.8730769230769235,49,279.55,13,6
21432,2010,5,5.883333333333334,74,416.3,15,5
21432,2010,6,5.860714285714286,218,1225.1000000000001,27,6
21432,2010,7,5.929166666666667,55,321.25,24,4
21432,2010,8,5.929166666666667,81,469.95000000000005,23,7
21432,2010,9,5.859090909090909,109,621.5500000000001,22,7
21432,2010,10,5.95,21,124.95,10,2
21432,2010,11,5.95,4,23.8,3,1
21437,2009,12,3.75,12,45.0,2,1
21437,2010,1,3.7192307692307693,304,967.2,25,3
21437,2010,2,3.7241935483870967,180,617.4,30,2
21437,2010,3,3.75,158,592.5,42,2
21438,2009,12,3.75,25,93.75,3,1
21438,2010,1,3.716666666666667,314,1004.7,23,3
21438,2010,2,3.75,15,56.25,4,2
21438,2010,3,3.75,6,22.5,3,2
21439,2009,12,1.25,62,77.5,9,2
21439,2010,1,1.25,100,125.0,9,3
21439,2010,2,1.25,116,145.0,12,3
21439,2010,3,1.25,183,228.75,13,2
21439,2010,4,1.25,66,82.5,6,2
21439,2010,5,1.25,28,35.0,4,2
21439,2010,6,1.25,61,76.25,5,2
21439,2010,7,1.25,3,3.75,1,1
21439,2010,8,1.25,58,72.5,6,1
21439,2010,9,1.25,1,1.25,1,1
21439,2010,10,1.25,19,23.75,5,1
21439,2010,11,1.25,104,130.0,14,3
21439,2010,12,1.25,25,31.25,3,2
21439,2011,1,1.25,87,108.75,7,3
21439,2011,2,1.25,183,228.75,9,4
21439,2011,3,1.25,120,150.0,12,4
21439,2011,4,1.2183333333333335,546,604.98,6,2
21439,2011,5,1.25,2,2.5,1,1
21439,2011,6,1.25,25,31.25,6,2
21439,2011,7,1.25,65,81.25,4,2
21439,2011,8,1.25,35,43.75,6,2
21439,2011,9,1.25,3,3.75,2,1
21439,2011,10,1.25,27,33.75,5,2
21439,2011,11,1.25,185,231.25,12,5
21439,2011,12,1.25,19,23.75,4,1
21440,2009,12,1.25,109,136.25,14,2
21440,2010,1,1.25,45,56.25,9,1
21440,2010,2,1.25,73,91.25,8,1
21440,2010,3,1.25,91,113.75,20,1
21440,2010,4,1.25,35,43.75,8,2
21440,2010,5,1.25,59,73.75,17,2
21440,2010,6,1.25,40,50.0,11,1
21440,2010,7,1.25,13,16.25,1,1
21441,2009,12,0.85,2,1.7,1,1
21441,2010,1,0.85,24,20.4,4,1
21441,2010,2,0.85,7,5.949999999999999,4,1
21441,2010,3,0.85,49,41.65,7,1
21441,2010,4,0.85,18,15.299999999999999,4,2
21441,2010,5,0.756,225,112.28999999999999,10,3
21441,2010,6,0.79125,90,65.22,8,2
21441,2010,7,0.85,5,4.25,1,1
21441,2010,8,0.85,13,11.049999999999999,2,1
21441,2010,9,0.85,22,18.7,2,2
21441,2010,10,0.85,12,10.2,1,1
21441,2010,11,0.85,12,10.2,1,1
21441,2010,12,0.85,16,13.6,3,1
21441,2011,1,0.85,5,4.25,1,1
21441,2011,2,0.85,26,22.099999999999998,3,3
21441,2011,3,0.85,26,22.099999999999998,4,2
21441,2011,4,0.8240000000000001,54,42.78,5,2
21441,2011,5,0.85,18,15.299999999999999,2,1
21441,2011,6,0.8066666666666666,48,37.68,3,2
21441,2011,8,0.85,2,1.7,1,1
21441,2011,9,1.11,8,7.579999999999999,3,1
21441,2011,10,0.85,15,12.75,2,2
21441,2011,11,1.045,18,16.86,4,2
21441,2011,12,0.19,140,26.6,7,1
21442,2010,1,0.85,53,45.05,7,1
21442,2010,2,0.85,13,11.049999999999999,2,1
21442,2010,3,0.85,64,54.4,7,2
21442,2010,4,0.85,17,14.45,4,1
21442,2010,5,0.7455555555555555,214,102.94,9,2
21442,2010,6,0.7716666666666666,73,50.769999999999996,6,1
21442,2010,7,0.85,6,5.1,2,1
21442,2010,8,0.85,4,3.4,2,1
21442,2010,9,0.85,5,4.25,1,1
21442,2010,10,0.85,24,20.4,2,1
21442,2010,11,0.85,24,20.4,2,1
21442,2010,12,0.8066666666666666,27,19.830000000000002,3,1
21442,2011,2,0.85,30,25.499999999999996,5,1
21442,2011,3,0.85,45,38.25,6,2
21442,2011,4,0.8175,42,32.58,4,2
21442,2011,5,0.85,6,5.1,1,1
21442,2011,6,0.85,12,10.2,1,1
21442,2011,7,0.85,24,20.4,2,2
21442,2011,9,0.85,30,25.5,3,2
21442,2011,10,0.85,15,12.75,2,1
21442,2011,11,0.85,15,12.75,2,2
21442,2011,12,0.19,140,26.6,7,2
21443,2009,12,3.75,5,18.75,3,1
21443,2010,1,3.611111111111111,227,591.25,9,1
21443,2010,2,3.75,17,63.75,6,1
21443,2010,3,3.75,2,7.5,2,1
21444,2009,12,3.75,10,37.5,5,1
21444,2010,1,3.5714285714285716,238,632.5,7,3
21444,2010,2,3.75,6,22.5,3,1
21444,2010,3,3.75,17,63.75,4,2
21444,2010,4,3.75,2,7.5,1,1
21445,2009,12,1.25,37,46.25,3,1
21445,2010,1,1.25,27,33.75,10,1
21445,2010,2,1.25,31,38.75,5,2
21445,2010,3,1.22625,91,111.47,8,1
21445,2010,4,1.2183333333333335,141,171.69,6,2
21445,2010,5,1.25,99,123.75,9,2
21445,2010,6,1.2373333333333332,501,544.1700000000001,15,1
21445,2010,7,1.25,113,141.25,12,3
21445,2010,8,1.25,113,141.25,10,2
21445,2010,9,1.25,27,33.75,5,1
21445,2010,10,1.25,30,37.5,6,1
21445,2010,11,1.25,34,42.5,5,1
21445,2010,12,1.25,16,20.0,2,1
21445,2011,1,1.25,58,72.5,6,1
21445,2011,2,1.25,20,25.0,5,2
21445,2011,3,1.25,118,147.5,6,1
21445,2011,4,1.25,1,1.25,1,1
21445,2011,7,1.25,1,1.25,1,1
21446,2009,12,1.25,52,65.0,10,2
21446,2010,1,1.25,57,71.25,10,1
21446,2010,2,1.25,4,5.0,2,2
21446,2010,3,1.2228571428571429,62,75.22,7,1
21446,2010,4,1.195714285714286,77,91.69,7,2
21446,2010,5,1.228888888888889,136,167.72,9,2
21446,2010,6,1.25,33,41.25,8,1
21446,2010,7,1.25,80,100.0,10,3
21446,2010,8,1.25,30,37.5,6,1
21446,2010,9,1.25,40,50.0,10,1
21446,2010,10,1.25,115,143.75,19,4
21446,2010,11,1.25,76,95.0,9,1
21446,2010,12,1.25,9,11.25,4,1
21446,2011,1,1.25,47,58.75,11,2
21446,2011,2,1.25,48,60.0,7,2
21446,2011,3,1.25,16,20.0,3,1
21446,2011,4,1.25,48,60.0,5,1
21446,2011,5,1.25,15,18.75,6,1
21446,2011,6,1.25,35,43.75,4,2
21446,2011,7,1.25,10,12.5,5,1
21446,2011,8,1.25,5,6.25,3,1
21446,2011,9,1.25,85,106.25,9,2
21446,2011,10,1.25,13,16.25,4,1
21446,2011,11,1.25,49,61.25,10,2
21446,2011,12,1.25,12,15.0,4,1
21447,2009,12,1.25,55,68.75,8,2
21447,2010,1,1.25,59,73.75,10,2
21447,2010,2,1.25,8,10.0,4,2
21447,2010,3,1.2207692307692308,132,160.44,13,1
21447,2010,4,1.231,141,173.97,10,2
21447,2010,5,1.25,179,223.75,16,2
21447,2010,6,1.2373333333333332,526,575.4200000000001,14,1
21447,2010,7,1.25,128,160.0,12,3
21447,2010,8,1.25,107,133.75,13,2
21447,2010,9,1.25,116,145.0,15,1
21447,2010,10,1.25,57,71.25,12,4
21447,2010,11,1.25,120,150.0,10,2
21447,2010,12,1.25,21,26.25,6,1
21447,2011,1,1.25,54,67.5,9,2
21447,2011,2,1.25,86,107.5,12,2
21447,2011,3,1.25,161,201.25,16,1
21447,2011,4,1.25,35,43.75,7,1
21447,2011,5,1.25,115,143.75,11,1
21447,2011,6,1.25,142,177.5,13,2
21447,2011,7,1.25,38,47.5,8,1
21447,2011,8,1.25,82,102.5,6,1
21447,2011,9,1.25,15,18.75,3,1
21448,2009,12,1.6499999999999997,18,29.699999999999996,6,1
21448,2010,1,1.6499999999999997,76,125.39999999999999,12,1
21448,2010,2,1.6499999999999997,31,51.14999999999999,6,1
21448,2010,3,1.65,163,268.95,23,2
21448,2010,4,1.65,37,61.05,10,1
21448,2010,5,1.65,51,84.14999999999999,13,1
21448,2010,6,1.65,15,24.75,8,1
21448,2010,7,1.65,39,64.35,9,1
21448,2010,8,1.65,42,69.29999999999998,5,1
21448,2010,9,1.65,36,59.39999999999999,11,1
21448,2010,10,1.65,11,18.15,4,1
21448,2010,11,1.65,54,89.1,9,1
21448,2010,12,1.65,10,16.5,4,1
21448,2011,1,1.65,69,113.84999999999998,12,1
21448,2011,2,1.6499999999999997,7,11.549999999999999,2,1
21448,2011,3,1.65,69,113.84999999999998,13,1
21448,2011,4,1.65,90,148.49999999999997,10,2
21448,2011,5,1.65,27,44.55,4,2
21448,2011,6,1.6499999999999997,7,11.549999999999999,3,1
21448,2011,7,1.65,18,29.7,4,1
21448,2011,8,1.65,14,23.099999999999998,2,1
21448,2011,9,1.65,6,9.899999999999999,5,1
21448,2011,10,1.6499999999999997,5,8.25,3,1
21450,2009,12,5.95,13,77.35,3,1
21452,2010,3,2.95,45,132.75,13,2
21452,2010,4,2.913636363636364,225,625.35,22,4
21452,2010,5,2.932608695652174,125,366.35,23,5
21452,2010,6,2.95,117,345.15000000000003,24,2
21452,2010,7,2.95,91,268.45000000000005,20,5
21452,2010,8,2.95,65,191.75000000000003,15,2
21452,2010,9,2.926470588235294,103,284.65000000000003,17,6
21452,2010,10,2.95,124,365.80000000000007,33,6
21452,2010,11,2.95,123,362.85,28,4
21452,2010,12,2.95,94,277.3,16,3
21452,2011,1,2.9000000000000004,131,348.05,8,4
21452,2011,2,2.95,43,126.85000000000002,10,2
21452,2011,3,2.95,65,191.75000000000003,9,4
21452,2011,4,2.9000000000000004,80,216.79999999999998,8,3
21452,2011,5,2.95,27,79.65,8,4
21452,2011,6,2.95,28,82.60000000000001,8,2
21452,2011,7,2.9500000000000006,33,97.35000000000001,12,3
21452,2011,8,2.95,75,221.25000000000003,13,2
21452,2011,9,2.95,34,100.30000000000001,5,4
21452,2011,10,2.95,50,147.50000000000003,10,5
21452,2011,11,2.95,63,185.85000000000002,21,4
21452,2011,12,2.95,22,64.9,5,2
21454,2010,1,0.85,70,59.5,8,1
21454,2010,2,0.85,45,38.25,7,2
21454,2010,3,0.85,160,136.0,22,1
21454,2010,6,0.85,6,5.1,1,1
21454,2010,7,0.85,2,1.7,1,1
21454,2010,8,0.85,6,5.1,1,1
21454,2010,9,0.85,1,0.85,1,1
21454,2010,11,0.85,12,10.2,1,1
21454,2010,12,0.85,2,1.7,1,1
21454,2011,1,0.85,36,30.599999999999998,6,1
21454,2011,2,0.85,103,87.55,8,1
21454,2011,3,0.85,113,96.05,14,1
21454,2011,4,0.85,42,35.699999999999996,7,2
21454,2011,9,0.85,7,5.949999999999999,2,1
21454,2011,10,0.85,4,3.4,2,1
21454,2011,11,0.85,4,3.4,2,1
21454,2011,12,0.85,6,5.1,1,1
21455,2010,1,0.85,12,10.2,1,1
21455,2010,2,0.85,42,35.699999999999996,5,2
21455,2010,3,0.85,140,119.0,17,1
21455,2010,4,0.85,12,10.2,1,1
21455,2010,5,0.85,4,3.4,1,1
21455,2010,6,0.85,4,3.4,1,1
21455,2010,7,0.85,3,2.55,2,1
21455,2010,8,0.85,6,5.1,1,1
21455,2010,9,0.85,1,0.85,1,1
21455,2010,11,0.85,7,5.95,1,1
21455,2011,1,0.85,60,51.0,7,1
21455,2011,2,0.85,28,23.799999999999997,4,1
21455,2011,3,0.85,138,117.3,11,2
21455,2011,4,0.85,18,15.299999999999999,3,1
21455,2011,5,0.85,3,2.55,1,1
21455,2011,7,0.85,3,2.55,1,1
21455,2011,8,0.85,1,0.85,1,1
21455,2011,9,0.85,1,0.85,1,1
21455,2011,10,0.85,10,8.5,1,1
21455,2011,11,0.85,3,2.55,1,1
21455,2011,12,0.85,6,5.1,1,1
21456,2009,12,1.25,12,15.0,1,1
21456,2010,1,1.0666666666666667,318,232.5,3,1
21456,2010,2,1.25,102,127.5,14,1
21456,2010,3,1.25,113,141.25,13,2
21456,2010,8,1.25,12,15.0,1,1
21456,2011,1,1.25,14,17.5,2,1
21456,2011,2,1.25,58,72.5,6,2
21456,2011,3,1.25,74,92.5,9,1
21456,2011,4,1.25,3,3.75,1,1
21456,2011,12,1.25,12,15.0,1,1
21457,2009,12,1.25,12,15.0,1,1
21457,2010,1,1.1583333333333334,328,245.0,6,1
21457,2010,2,1.25,93,116.25,12,1
21457,2010,3,1.25,91,113.75,11,1
21457,2010,8,1.25,24,30.0,2,2
21457,2011,1,1.25,10,12.5,4,1
21457,2011,2,1.25,43,53.75,4,2
21457,2011,3,1.25,33,41.25,4,1
21457,2011,4,1.25,17,21.25,3,1
21457,2011,11,1.25,12,15.0,1,1
21458,2009,12,1.25,21,26.25,2,1
21458,2010,1,1.1400000000000001,328,245.0,5,1
21458,2010,2,1.25,126,157.5,17,2
21458,2010,3,1.25,73,91.25,13,1
21458,2010,8,1.25,12,15.0,1,1
21458,2011,1,1.25,31,38.75,4,1
21458,2011,2,1.25,28,35.0,3,3
21458,2011,3,1.25,72,90.0,9,1
21458,2011,4,1.25,15,18.75,2,1
21458,2011,11,1.25,12,15.0,1,1
21459,2010,1,1.95,12,23.4,2,1
21459,2010,2,1.89,85,144.15,5,1
21459,2010,3,1.95,78,152.1,12,1
21459,2011,1,1.95,15,29.25,4,1
21459,2011,2,1.95,37,72.14999999999999,7,2
21459,2011,3,1.95,13,25.349999999999998,5,1
21459,2011,4,1.95,10,19.5,2,1
21460,2010,1,1.95,6,11.7,1,1
21460,2010,2,1.95,7,13.649999999999999,2,1
21460,2010,3,1.95,57,111.14999999999999,8,1
21460,2011,1,1.95,11,21.45,4,1
21460,2011,2,1.95,7,13.649999999999999,2,2
21460,2011,3,1.95,8,15.6,3,1
21461,2010,1,1.95,6,11.7,1,1
21461,2010,2,1.95,10,19.5,3,1
21461,2010,3,1.95,50,97.5,10,2
21461,2010,10,1.95,3,5.85,1,1
21461,2011,1,1.95,5,9.75,1,1
21461,2011,3,1.95,3,5.85,3,1
21462,2009,12,6.75,13,87.75,6,2
21462,2010,1,6.75,6,40.5,4,1
21462,2010,2,6.661111111111111,30,189.7,9,2
21462,2010,3,6.75,9,60.75,5,3
21462,2010,4,6.75,20,135.0,11,2
21462,2010,5,6.75,17,114.75,8,2
21462,2010,6,6.75,14,94.5,7,1
21462,2010,7,6.75,18,121.5,8,2
21462,2010,8,6.75,14,94.5,6,3
21462,2010,9,6.75,21,141.75,8,1
21462,2010,10,6.75,28,189.0,9,2
21462,2010,11,6.75,15,101.25,9,1
21462,2010,12,6.75,8,54.0,5,1
21462,2011,1,6.75,5,33.75,3,1
21462,2011,2,6.75,10,67.5,5,1
21462,2011,3,6.75,12,81.0,7,2
21462,2011,5,6.75,19,128.25,9,1
21462,2011,6,6.75,8,54.0,6,1
21462,2011,7,6.75,13,87.75,6,1
21462,2011,8,6.75,2,13.5,1,1
21462,2011,9,6.75,19,128.25,8,1
21462,2011,10,6.75,2,13.5,2,1
21462,2011,11,6.75,3,20.25,3,2
21462,2011,12,1.95,91,177.45,12,2
21463,2009,12,5.6375,134,703.3000000000001,16,1
21463,2010,1,5.8388888888888895,40,222.00000000000003,9,2
21463,2010,2,5.95,6,35.7,5,1
21463,2010,3,5.8388888888888895,31,168.45,9,1
21463,2010,4,5.7681818181818185,52,277.4,11,1
21463,2010,5,5.95,23,136.85,8,1
21463,2010,6,5.8388888888888895,34,186.3,9,1
21463,2010,7,5.866666666666667,40,222.0,12,2
21463,2010,8,5.586363636363637,81,417.95000000000005,11,2
21463,2010,9,5.866666666666667,41,227.95000000000002,12,1
21463,2010,10,5.832352941176471,62,336.90000000000003,17,2
21463,2010,11,5.7484375000000005,134,722.95,32,2
21463,2010,12,5.484375,144,710.3000000000001,16,1
21463,2011,1,5.95,13,77.35000000000001,6,1
21463,2011,2,5.825,32,174.4,8,1
21463,2011,3,5.95,28,166.60000000000002,10,1
21463,2011,4,5.783333333333334,28,150.6,6,1
21463,2011,5,5.95,11,65.45,3,1
21463,2011,6,5.75,23,120.85000000000001,5,1
21463,2011,7,5.825,29,156.55,8,1
21463,2011,8,5.95,26,154.70000000000002,10,1
21463,2011,9,5.586363636363637,118,606.1,11,1
21463,2011,10,5.825,64,340.8,16,2
21463,2011,11,5.87,103,548.85,25,2
21463,2011,12,5.75,23,120.85,5,1
21464,2009,12,4.25,38,161.5,11,1
21464,2010,1,4.25,29,123.25,5,2
21464,2010,2,4.25,2,8.5,2,1
21464,2010,3,4.25,14,59.5,9,1
21464,2010,4,4.25,21,89.25,6,1
21464,2010,5,4.25,17,72.25,8,1
21464,2010,6,4.1875,14,58.5,8,1
21464,2010,7,4.25,28,119.0,11,2
21464,2010,8,4.25,12,51.0,6,2
21464,2010,9,4.25,24,102.0,11,2
21464,2010,10,4.25,34,144.5,13,2
21464,2010,11,4.25,57,242.25,22,1
21464,2010,12,4.25,47,199.75,15,1
21464,2011,1,4.25,9,38.25,7,1
21464,2011,2,4.25,14,59.5,6,1
21464,2011,3,4.25,31,131.75,12,1
21464,2011,4,4.25,13,55.25,6,1
21464,2011,5,4.25,4,17.0,3,1
21464,2011,6,4.25,9,38.25,3,2
21464,2011,7,4.25,17,72.25,7,1
21464,2011,8,4.25,8,34.0,6,1
21464,2011,9,4.25,20,85.0,7,1
21464,2011,10,4.208333333333333,31,128.75,12,2
21464,2011,11,4.25,38,161.5,16,1
21464,2011,12,4.25,3,12.75,2,1
21465,2009,12,3.75,3,11.25,3,1
21465,2010,1,3.75,4,15.0,3,1
21465,2010,2,3.6166666666666667,231,712.6500000000001,6,1
21465,2010,3,3.75,36,135.0,10,2
21465,2010,4,3.75,26,97.5,8,2
21465,2010,5,3.75,35,131.25,11,1
21465,2010,6,3.75,74,277.5,17,2
21465,2010,7,3.75,38,142.5,16,2
21465,2010,8,3.75,16,60.0,5,2
21465,2010,9,3.75,15,56.25,8,2
21465,2010,10,3.75,10,37.5,3,1
21465,2010,11,3.75,14,52.5,4,1
21465,2010,12,3.75,2,7.5,2,1
21465,2011,1,3.75,16,60.0,6,3
21465,2011,2,3.75,18,67.5,6,2
21465,2011,3,3.75,7,26.25,2,1
21465,2011,4,3.75,16,60.0,6,1
21465,2011,5,3.75,25,93.75,8,2
21465,2011,6,3.75,15,56.25,4,1
21465,2011,7,3.75,26,97.5,7,2
21465,2011,8,3.75,20,75.0,5,1
21465,2011,9,3.75,11,41.25,4,1
21465,2011,10,4.28,19,74.96000000000001,7,2
21465,2011,11,3.75,12,45.0,5,1
21465,2011,12,3.75,6,22.5,1,1
21466,2009,12,3.75,17,63.75,5,2
21466,2010,1,3.75,15,56.25,5,2
21466,2010,2,3.75,41,153.75,6,2
21466,2010,3,3.75,46,172.5,13,2
21466,2010,4,3.75,65,243.75,18,1
21466,2010,5,3.75,47,176.25,13,1
21466,2010,6,3.75,104,390.0,23,2
21466,2010,7,3.75,91,341.25,22,2
21466,2010,8,3.75,15,56.25,5,2
21466,2010,9,3.75,17,63.75,9,2
21466,2010,10,3.692857142857143,45,163.95,14,2
21466,2010,11,3.7,53,193.95,16,2
21466,2010,12,3.75,14,52.5,7,1
21466,2011,1,3.75,19,71.25,9,1
21466,2011,2,3.75,10,37.5,4,1
21466,2011,3,3.75,27,101.25,8,2
21466,2011,4,3.6611111111111114,49,154.95,9,1
21466,2011,5,3.75,46,172.5,10,3
21466,2011,6,3.75,19,71.25,7,1
21466,2011,7,3.75,14,52.5,7,2
21466,2011,8,3.75,16,60.0,4,1
21466,2011,9,4.28,10,41.21,7,1
21466,2011,10,3.75,7,26.25,4,1
21466,2011,11,4.301666666666667,28,107.62,12,2
21466,2011,12,4.986666666666667,8,33.71,3,1
21467,2009,12,3.75,13,48.75,6,1
21467,2010,1,3.75,9,33.75,3,2
21467,2010,2,3.6700000000000004,86,284.1,10,3
21467,2010,3,3.75,14,52.5,8,1
21467,2010,4,3.75,74,277.5,17,2
21467,2010,5,3.3552631578947367,223,446.25,18,2
21467,2010,6,3.6184210526315788,158,352.5,19,2
21467,2010,7,3.75,55,206.25,18,2
21467,2010,8,3.75,5,18.75,5,1
21467,2010,9,3.75,29,108.75,12,3
21467,2010,10,3.75,20,75.0,6,2
21467,2010,11,3.75,50,187.5,12,4
21467,2010,12,3.75,5,18.75,5,1
