Treatment,Outcome,Year,Month,PreviousQuantity,TimeIndex
0.85,64,2010,2,160.0,2
0.85,96,2010,3,64.0,3
0.815,81,2010,4,96.0,4
0.85,115,2010,5,81.0,5
0.85,32,2010,6,115.0,6
0.3219999999999999,432,2010,8,32.0,8
0.85,64,2010,9,432.0,9
0.815,144,2010,10,64.0,10
0.85,64,2010,11,144.0,11
0.85,44,2010,12,64.0,12
0.745,400,2011,1,44.0,13
0.85,16,2011,3,400.0,15
0.85,53,2011,5,16.0,17
0.85,64,2011,7,53.0,19
0.85,32,2011,8,64.0,20
0.85,96,2011,9,32.0,21
0.85,64,2011,11,96.0,23
0.19,96,2011,12,64.0,24
12.75,36,2010,3,14.0,3
9.816666666666666,8,2010,2,4.0,2
3.95,132,2010,3,8.0,3
14.75,8,2010,2,6.0,2
7.95,63,2010,3,8.0,3
8.85,7,2010,2,9.0,2
4.95,62,2010,3,7.0,3
12.75,1,2010,4,62.0,4
2.1,2,2010,2,12.0,2
2.1,5,2010,3,2.0,3
2.1,1,2010,4,5.0,4
2.1,1,2010,7,1.0,7
2.1,6,2010,9,1.0,9
2.1,4,2010,10,6.0,10
2.1,5,2010,11,4.0,11
2.1,2,2010,12,5.0,12
2.1,3,2011,1,2.0,13
2.1,8,2011,3,3.0,15
2.1,1,2011,6,8.0,18
0.29,80,2011,7,1.0,19
0.29,104,2011,8,80.0,20
0.29,100,2011,9,104.0,21
0.29,78,2011,10,100.0,22
0.29,107,2011,11,78.0,23
0.29,3,2011,12,107.0,24
2.1,15,2010,2,20.0,2
2.1,11,2010,3,15.0,3
2.1,22,2010,4,11.0,4
2.1,2,2010,5,22.0,5
2.1,32,2010,6,2.0,6
2.1,32,2010,7,32.0,7
2.1,3,2010,8,32.0,8
2.1,1,2010,10,3.0,10
2.1,5,2010,11,1.0,11
2.1,2,2010,12,5.0,12
2.1,3,2011,1,2.0,13
2.1,2,2011,3,3.0,15
2.1,1,2011,4,2.0,16
2.1,1,2011,5,1.0,17
0.29,70,2011,7,1.0,19
2.1,10,2010,2,9.0,2
2.1,4,2010,3,10.0,3
2.1,15,2010,4,4.0,4
2.1,2,2010,5,15.0,5
2.1,13,2010,6,2.0,6
2.1,4,2010,7,13.0,7
2.1,2,2010,8,4.0,8
2.1,1,2010,9,2.0,9
2.1,19,2010,10,1.0,10
2.1,18,2010,11,19.0,11
2.1,6,2010,12,18.0,12
2.1,1,2011,3,6.0,15
2.1,6,2011,4,1.0,16
2.1,2,2011,5,6.0,17
0.29,175,2011,7,2.0,19
0.29,176,2011,8,175.0,20
0.29,32,2011,9,176.0,21
0.29,7,2011,10,32.0,22
0.29,45,2011,11,7.0,23
0.29,2,2011,12,45.0,24
6.483333333333333,112,2010,2,1.0,2
6.75,3,2010,4,112.0,4
6.75,7,2010,6,3.0,6
6.75,1,2010,7,7.0,7
1.95,166,2010,8,1.0,8
6.75,1,2010,9,166.0,9
0.808,273,2010,2,2.0,2
0.8338461538461538,366,2010,3,273.0,3
0.8309090909090909,189,2010,4,366.0,4
0.784375,543,2010,5,189.0,5
0.8389473684210526,312,2010,6,543.0,6
0.7975,265,2010,7,312.0,7
0.8118181818181818,340,2010,8,265.0,8
0.85,196,2010,9,340.0,9
0.85,183,2010,10,196.0,10
0.829,224,2010,11,183.0,11
0.808,133,2010,12,224.0,12
0.8376470588235294,315,2011,1,133.0,13
0.822,336,2011,2,315.0,14
0.836875,305,2011,3,336.0,15
0.7799999999999999,246,2011,4,305.0,16
0.8266666666666667,192,2011,5,246.0,17
0.85,85,2011,6,192.0,18
0.815,180,2011,7,85.0,19
0.71,216,2011,8,180.0,20
0.8938461538461537,247,2011,9,216.0,21
0.8757142857142857,267,2011,10,247.0,22
0.808,252,2011,11,267.0,23
0.85,54,2011,12,252.0,24
2.079166666666667,246,2010,2,839.0,2
2.084375,867,2010,3,246.0,3
2.091071428571429,245,2010,4,867.0,4
2.0625,634,2010,5,245.0,5
2.0765625,440,2010,6,634.0,6
2.085294117647059,386,2010,7,440.0,7
2.090740740740741,305,2010,8,386.0,8
2.093055555555556,296,2010,9,305.0,9
2.078723404255319,647,2010,10,296.0,10
2.068085106382979,951,2010,11,647.0,11
2.081481481481481,405,2010,12,951.0,12
2.1,255,2011,1,405.0,13
2.079166666666667,346,2011,2,255.0,14
2.084375,303,2011,3,346.0,15
2.091071428571429,242,2011,4,303.0,16
2.090740740740741,252,2011,5,242.0,17
2.053125,253,2011,6,252.0,18
2.075,194,2011,7,253.0,19
2.0868421052631576,199,2011,8,194.0,20
2.07972972972973,385,2011,9,199.0,21
2.149230769230769,269,2011,10,385.0,22
2.1345945945945948,357,2011,11,269.0,23
2.0642857142857145,204,2011,12,357.0,24
2.75,153,2010,2,9.0,2
2.9500000000000006,24,2010,6,153.0,6
2.95,8,2010,7,24.0,7
0.85,272,2010,8,8.0,8
1.9,27,2010,9,272.0,9
2.95,8,2010,10,27.0,10
2.95,17,2010,11,8.0,11
2.95,8,2011,1,17.0,13
2.95,1,2011,2,8.0,14
2.95,8,2011,3,1.0,15
0.79,131,2011,4,8.0,16
5.45,4,2010,2,39.0,2
5.45,11,2010,3,4.0,3
5.45,4,2010,4,11.0,4
5.45,8,2010,5,4.0,5
5.45,4,2010,6,8.0,6
5.45,3,2010,7,4.0,7
5.45,3,2010,8,3.0,8
5.45,8,2010,9,3.0,9
5.45,11,2010,10,8.0,10
5.45,15,2010,11,11.0,11
5.45,4,2011,1,15.0,13
5.45,12,2011,2,4.0,14
5.45,8,2011,3,12.0,15
5.45,4,2011,7,8.0,19
5.45,27,2011,9,4.0,21
5.2,7,2011,10,27.0,22
5.378571428571428,21,2011,11,7.0,23
5.45,12,2011,12,21.0,24
1.6499999999999997,20,2010,3,42.0,3
1.5833333333333333,44,2010,4,20.0,4
1.65,33,2010,5,44.0,5
1.65,36,2010,6,33.0,6
1.6499999999999997,4,2010,7,36.0,7
1.65,28,2010,8,4.0,8
1.65,12,2010,9,28.0,9
1.65,12,2010,10,12.0,10
1.6499999999999997,26,2010,11,12.0,11
1.65,22,2011,1,26.0,13
1.6499999999999997,21,2011,2,22.0,14
1.65,40,2011,3,21.0,15
0.3899999999999999,553,2011,4,40.0,16
0.39,42,2011,5,553.0,17
1.5499999999999998,37,2010,2,6.0,2
1.61,62,2010,3,37.0,3
1.65,8,2010,4,62.0,4
1.6,48,2010,5,8.0,5
1.65,56,2010,6,48.0,6
1.6499999999999997,13,2010,7,56.0,7
1.6499999999999997,20,2010,8,13.0,8
1.65,12,2010,9,20.0,9
1.65,6,2010,10,12.0,10
1.65,21,2010,11,6.0,11
1.45,36,2010,12,21.0,12
1.6499999999999997,15,2011,1,36.0,13
1.6499999999999997,11,2011,2,15.0,14
1.65,1,2011,3,11.0,15
0.39,84,2011,4,1.0,16
2.55,44,2010,3,36.0,3
2.55,12,2010,4,44.0,4
2.55,2,2010,5,12.0,5
2.46,45,2010,6,2.0,6
2.55,9,2010,7,45.0,7
2.55,2,2010,8,9.0,8
2.55,12,2010,9,2.0,9
2.55,3,2010,10,12.0,10
2.55,6,2010,11,3.0,11
2.55,6,2011,1,6.0,13
2.37,111,2011,3,6.0,15
0.79,69,2011,4,111.0,16
2.55,14,2010,2,36.0,2
2.55,13,2010,3,14.0,3
2.325,44,2010,4,13.0,4
4.25,5,2010,2,300.0,2
4.083333333333333,21,2010,3,5.0,3
4.25,17,2010,4,21.0,4
4.25,19,2010,5,17.0,5
4.25,48,2010,6,19.0,6
4.008333333333334,250,2010,7,48.0,7
2.87,38,2010,2,313.0,2
2.892857142857143,37,2010,3,38.0,3
2.95,36,2010,4,37.0,4
2.95,42,2010,5,36.0,5
2.95,77,2010,6,42.0,6
2.87,169,2010,7,77.0,7
2.9500000000000006,29,2010,8,169.0,8
2.95,30,2010,9,29.0,9
2.9500000000000006,24,2010,10,30.0,10
2.95,58,2010,11,24.0,11
2.95,8,2010,12,58.0,12
2.95,26,2011,1,8.0,13
2.95,9,2011,2,26.0,14
2.9500000000000006,22,2011,3,9.0,15
2.9500000000000006,4,2011,4,22.0,16
0.6500000000000001,231,2010,2,565.0,2
0.6269230769230769,552,2010,3,231.0,3
0.6333333333333334,444,2010,4,552.0,4
0.6423076923076922,408,2010,5,444.0,5
0.65,289,2010,6,408.0,6
0.6404761904761905,707,2010,7,289.0,7
0.6357142857142858,576,2010,8,707.0,8
0.6462962962962963,634,2010,9,576.0,9
0.65,398,2010,10,634.0,10
0.6447368421052632,1429,2010,11,398.0,11
0.6447368421052632,992,2010,12,1429.0,12
0.6433333333333333,377,2011,1,992.0,13
0.6214285714285714,1482,2011,2,377.0,14
0.6388888888888888,241,2011,3,1482.0,15
0.6366666666666667,510,2011,4,241.0,16
0.640909090909091,799,2011,5,510.0,17
0.6333333333333333,787,2011,6,799.0,18
0.6375000000000001,530,2011,7,787.0,19
0.65,423,2011,8,530.0,20
0.6277777777777778,1524,2011,9,423.0,21
0.6458333333333334,668,2011,10,1524.0,22
0.6458333333333334,1107,2011,11,668.0,23
0.6366666666666667,600,2011,12,1107.0,24
1.65,136,2010,2,46.0,2
1.6375,64,2010,3,136.0,3
1.65,80,2010,4,64.0,4
1.65,50,2010,5,80.0,5
1.65,40,2010,6,50.0,6
1.65,72,2010,7,40.0,7
1.65,24,2010,8,72.0,8
1.65,56,2010,9,24.0,9
1.65,147,2010,10,56.0,10
1.65,181,2010,11,147.0,11
1.65,21,2010,12,181.0,12
1.65,39,2011,1,21.0,13
1.6499999999999997,36,2011,2,39.0,14
1.65,29,2011,3,36.0,15
1.65,34,2011,4,29.0,16
1.6499999999999997,32,2011,5,34.0,17
1.6499999999999997,13,2011,6,32.0,18
1.6499999999999997,30,2011,7,13.0,19
1.6499999999999997,15,2011,8,30.0,20
1.65,35,2011,9,15.0,21
1.65,79,2011,10,35.0,22
1.6499999999999997,156,2011,11,79.0,23
1.6499999999999997,19,2011,12,156.0,24
1.65,90,2010,2,35.0,2
1.65,37,2010,3,90.0,3
1.65,48,2010,4,37.0,4
1.65,12,2010,5,48.0,5
1.65,47,2010,6,12.0,6
1.65,32,2010,7,47.0,7
1.65,21,2010,8,32.0,8
1.65,64,2010,9,21.0,9
1.65,138,2010,10,64.0,10
1.65,267,2010,11,138.0,11
1.65,51,2010,12,267.0,12
1.65,47,2011,1,51.0,13
1.65,49,2011,2,47.0,14
1.65,30,2011,3,49.0,15
1.65,29,2011,4,30.0,16
1.65,46,2011,5,29.0,17
1.65,38,2011,6,46.0,18
1.65,31,2011,7,38.0,19
1.65,11,2011,8,31.0,20
1.732,125,2011,9,11.0,21
1.6996969696969697,94,2011,10,125.0,22
1.6815384615384614,192,2011,11,94.0,23
1.884285714285714,12,2011,12,192.0,24
1.65,103,2010,2,29.0,2
1.65,40,2010,3,103.0,3
1.65,70,2010,4,40.0,4
1.65,53,2010,5,70.0,5
1.65,20,2010,6,53.0,6
1.65,55,2010,7,20.0,7
1.6499999999999997,70,2010,8,55.0,8
1.65,72,2010,9,70.0,9
1.65,128,2010,10,72.0,10
1.65,246,2010,11,128.0,11
1.65,37,2010,12,246.0,12
1.65,26,2011,1,37.0,13
1.65,39,2011,2,26.0,14
1.65,17,2011,3,39.0,15
1.65,36,2011,4,17.0,16
1.65,19,2011,5,36.0,17
1.6499999999999997,12,2011,6,19.0,18
1.65,3,2011,7,12.0,19
1.65,17,2011,8,3.0,20
1.728095238095238,103,2011,9,17.0,21
1.6499999999999997,71,2011,10,103.0,22
1.716938775510204,185,2011,11,71.0,23
1.855,21,2011,12,185.0,24
1.65,123,2010,2,498.0,2
1.6499999999999997,47,2010,3,123.0,3
1.65,183,2010,4,47.0,4
1.65,55,2010,5,183.0,5
1.6357142857142857,196,2010,6,55.0,6
1.65,47,2010,7,196.0,7
1.65,71,2010,10,47.0,10
1.65,24,2010,11,71.0,11
12.75,1,2010,2,2.0,2
5.6000000000000005,207,2010,3,1.0,3
12.75,1,2010,5,207.0,5
12.75,3,2010,6,1.0,6
11.816666666666668,14,2010,7,3.0,7
12.75,2,2010,9,14.0,9
12.05,15,2010,10,2.0,10
12.75,5,2011,1,15.0,13
12.75,1,2011,2,5.0,14
12.75,2,2011,3,1.0,15
12.75,1,2011,4,2.0,16
12.75,1,2011,5,1.0,17
3.95,1,2011,7,1.0,19
3.95,3,2011,8,1.0,20
2.95,37,2010,2,79.0,2
2.9289473684210527,75,2010,3,37.0,3
2.930952380952381,107,2010,4,75.0,4
2.95,62,2010,5,107.0,5
2.95,78,2010,6,62.0,6
2.95,67,2010,7,78.0,7
2.93,157,2010,8,67.0,8
2.95,47,2010,9,157.0,9
2.9500000000000006,47,2010,10,47.0,10
2.95,98,2010,11,47.0,11
2.9500000000000006,24,2010,12,98.0,12
2.95,18,2011,1,24.0,13
2.95,5,2011,2,18.0,14
2.95,4,2011,3,5.0,15
2.95,4,2011,4,4.0,16
21.95,6,2010,2,3.0,2
21.2,8,2010,3,6.0,3
21.95,2,2010,4,8.0,4
19.95,9,2010,5,2.0,5
2.95,2,2010,2,1.0,2
2.95,1,2010,4,2.0,4
2.95,8,2010,6,1.0,6
2.9500000000000006,9,2010,7,8.0,7
2.01,867,2010,8,9.0,8
2.386,883,2010,9,867.0,9
2.95,4,2010,10,883.0,10
2.95,1,2010,12,4.0,12
2.95,7,2011,5,1.0,17
12.05,5,2010,3,68.0,3
11.857894736842104,240,2010,4,5.0,4
11.88103448275862,156,2010,5,240.0,5
12.75,5,2010,6,156.0,6
11.55,99,2010,9,5.0,9
11.761764705882351,66,2010,10,99.0,10
12.083333333333334,103,2010,11,66.0,11
12.319230769230767,36,2010,12,103.0,12
11.63,101,2011,1,36.0,13
11.816666666666666,74,2011,2,101.0,14
11.88103448275862,143,2011,3,74.0,15
12.25,91,2011,4,143.0,16
12.335185185185184,71,2011,5,91.0,17
12.26304347826087,72,2011,6,71.0,18
11.75,76,2011,7,72.0,19
11.816666666666668,41,2011,8,76.0,20
12.05,56,2011,9,41.0,21
12.563333333333333,64,2011,10,56.0,22
12.681153846153846,86,2011,11,64.0,23
12.75,14,2011,12,86.0,24
2.95,16,2010,2,89.0,2
2.83,42,2010,3,16.0,3
2.91,36,2010,4,42.0,4
2.9500000000000006,19,2010,5,36.0,5
2.95,30,2010,6,19.0,6
2.9500000000000006,31,2010,7,30.0,7
2.95,20,2010,8,31.0,8
2.95,6,2010,9,20.0,9
2.835714285714286,59,2010,10,6.0,10
2.9000000000000004,72,2010,11,59.0,11
2.75,25,2010,12,72.0,12
2.8166666666666664,114,2011,1,25.0,13
6.55,26,2010,7,1.0,7
6.75,31,2010,8,26.0,8
6.616666666666667,143,2010,9,31.0,9
6.708974358974358,137,2010,10,143.0,10
6.726470588235294,126,2010,11,137.0,11
6.75,6,2010,12,126.0,12
6.75,5,2011,10,6.0,22
6.75,1,2011,11,5.0,23
2.9500000000000006,20,2010,7,6.0,7
2.91,91,2010,8,20.0,8
2.95,80,2010,9,91.0,9
2.95,3,2010,11,80.0,11
6.75,9,2010,8,6.0,8
6.75,17,2010,9,9.0,9
3.520909090909091,689,2010,10,17.0,10
5.642307692307692,139,2010,11,689.0,11
6.65,38,2010,12,139.0,12
5.95,16,2011,7,38.0,19
6.75,5,2011,8,16.0,20
6.75,7,2011,9,5.0,21
6.75,9,2011,10,7.0,22
6.75,22,2011,11,9.0,23
6.75,4,2011,12,22.0,24
6.75,4,2010,9,2.0,9
3.0080645161290325,378,2010,10,4.0,10
5.79,44,2010,11,378.0,11
6.75,16,2010,12,44.0,12
6.35,30,2011,4,16.0,16
6.75,2,2011,6,30.0,18
6.75,6,2011,8,2.0,20
3.4250000000000003,114,2011,9,6.0,21
2.95,121,2011,10,114.0,22
2.9500000000000006,22,2011,11,121.0,23
1.238235294117647,654,2010,2,490.0,2
1.1772727272727272,117,2010,3,654.0,3
1.21,61,2010,4,117.0,4
1.1833333333333331,36,2010,5,61.0,5
1.25,13,2010,6,36.0,6
1.15,24,2010,7,13.0,7
1.25,12,2010,8,24.0,8
1.25,24,2010,9,12.0,9
1.2357142857142858,110,2010,10,24.0,10
1.21,57,2010,11,110.0,11
1.21,82,2010,12,57.0,12
1.231818181818182,115,2011,1,82.0,13
1.2166666666666666,153,2011,2,115.0,14
1.234615384615385,158,2011,3,153.0,15
1.25,12,2011,4,158.0,16
1.25,14,2011,5,12.0,17
1.25,3,2011,6,14.0,18
1.25,12,2011,7,3.0,19
1.25,33,2011,9,12.0,21
1.2,50,2011,10,33.0,22
1.227777777777778,95,2011,11,50.0,23
1.05,24,2011,12,95.0,24
1.25,238,2010,2,1357.0,2
1.2214285714285715,82,2010,3,238.0,3
1.25,70,2010,4,82.0,4
1.2214285714285715,51,2010,5,70.0,5
1.25,75,2010,6,51.0,6
1.225,85,2010,7,75.0,7
1.25,76,2010,8,85.0,8
1.25,97,2010,9,76.0,9
1.25,165,2010,10,97.0,10
1.25,181,2010,11,165.0,11
1.2394736842105265,184,2010,12,181.0,12
1.246078431372549,420,2011,1,184.0,13
1.2366666666666668,102,2011,2,420.0,14
1.25,9,2011,3,102.0,15
1.25,3,2011,5,9.0,17
1.25,3,2011,6,3.0,18
1.25,2,2011,7,3.0,19
1.25,18,2011,8,2.0,20
1.25,5,2011,9,18.0,21
1.25,7,2011,10,5.0,22
1.25,16,2011,11,7.0,23
1.25,3,2011,12,16.0,24
1.25,74,2010,2,37.0,2
1.2233333333333334,100,2010,3,74.0,3
1.25,70,2010,4,100.0,4
1.25,67,2010,5,70.0,5
1.25,27,2010,6,67.0,6
1.227777777777778,73,2010,7,27.0,7
1.25,48,2010,8,73.0,8
1.25,41,2010,9,48.0,9
1.25,75,2010,10,41.0,10
1.25,135,2010,11,75.0,11
1.25,45,2010,12,135.0,12
1.25,51,2011,1,45.0,13
1.25,15,2011,2,51.0,14
1.25,31,2011,3,15.0,15
1.25,1,2011,4,31.0,16
1.25,7,2011,5,1.0,17
1.25,6,2011,6,7.0,18
1.25,12,2011,7,6.0,19
1.25,18,2011,8,12.0,20
1.166,52,2011,9,18.0,21
1.13875,25,2011,10,52.0,22
1.082,35,2011,11,25.0,23
0.83,5,2011,12,35.0,24
1.25,127,2010,2,186.0,2
1.2289473684210528,194,2010,3,127.0,3
1.232727272727273,44,2010,4,194.0,4
1.25,35,2010,5,44.0,5
1.25,55,2010,6,35.0,6
1.25,181,2010,7,55.0,7
1.25,76,2010,8,181.0,8
1.25,94,2010,9,76.0,9
1.25,19,2010,10,94.0,10
1.25,32,2010,11,19.0,11
1.25,12,2010,12,32.0,12
1.25,6,2011,1,12.0,13
1.25,1,2011,3,6.0,15
15.95,3,2010,2,3.0,2
15.449999999999998,20,2010,3,3.0,3
15.95,2,2010,4,20.0,4
15.95,4,2010,5,2.0,5
15.95,6,2010,6,4.0,6
15.949999999999998,6,2010,7,6.0,7
15.949999999999998,6,2010,8,6.0,8
15.949999999999998,4,2010,9,6.0,9
15.95,1,2010,10,4.0,10
15.949999999999998,4,2010,11,1.0,11
15.95,4,2011,1,4.0,13
15.95,2,2011,2,4.0,14
15.95,1,2011,4,2.0,16
14.949999999999998,17,2011,5,1.0,17
3.95,70,2011,7,17.0,19
3.9500000000000006,32,2011,8,70.0,20
9.95,3,2010,2,1.0,2
9.95,8,2010,3,3.0,3
9.95,6,2010,4,8.0,4
9.95,2,2010,5,6.0,5
9.95,2,2010,6,2.0,6
8.45,28,2010,7,2.0,7
7.949999999999999,26,2010,8,28.0,8
9.520833333333334,196,2010,9,26.0,9
9.95,22,2010,10,196.0,10
9.52142857142857,52,2010,11,22.0,11
9.95,4,2010,12,52.0,12
9.95,2,2011,1,4.0,13
9.95,1,2011,2,2.0,14
9.95,1,2011,3,1.0,15
3.95,16,2011,4,1.0,16
3.9500000000000006,9,2011,5,16.0,17
3.95,4,2011,6,9.0,18
12.75,27,2010,4,46.0,4
12.75,28,2010,5,27.0,5
12.75,35,2010,6,28.0,6
12.664285714285716,52,2010,7,35.0,7
12.664285714285716,62,2010,8,52.0,8
12.683333333333334,60,2010,9,62.0,9
12.6375,47,2010,10,60.0,10
12.75,31,2010,11,47.0,11
12.586363636363636,28,2010,12,31.0,12
12.75,18,2011,1,28.0,13
12.75,14,2011,2,18.0,14
12.75,15,2011,3,14.0,15
12.75,5,2011,4,15.0,16
12.75,4,2011,5,5.0,17
12.75,3,2011,6,4.0,18
12.75,4,2011,7,3.0,19
2.95,1,2010,3,14.0,3
2.95,1,2010,5,1.0,5
2.95,3,2010,7,1.0,7
2.95,3,2010,9,3.0,9
2.1,60,2010,10,3.0,10
2.95,11,2010,11,60.0,11
2.95,6,2010,12,11.0,12
2.9500000000000006,30,2011,1,6.0,13
2.9500000000000006,9,2011,3,30.0,15
0.75,52,2011,6,9.0,18
0.75,49,2011,7,52.0,19
0.75,75,2011,8,49.0,20
0.75,47,2011,9,75.0,21
0.75,11,2011,10,47.0,22
0.75,17,2011,11,11.0,23
0.75,52,2011,12,17.0,24
2.55,1,2010,4,1.0,4
2.55,2,2010,7,1.0,7
2.55,1,2010,8,2.0,8
0.85,24,2010,10,1.0,10
2.55,3,2010,11,24.0,11
2.55,2,2010,12,3.0,12
2.55,1,2011,1,2.0,13
2.55,1,2011,4,1.0,16
0.85,48,2011,5,1.0,17
0.75,31,2011,6,48.0,18
0.75,24,2011,7,31.0,19
0.75,4,2011,8,24.0,20
0.75,13,2011,9,4.0,21
1.6855555555555557,15,2011,10,13.0,22
2.1533333333333333,11,2011,11,15.0,23
2.855,13,2011,12,11.0,24
2.55,1,2010,4,3.0,4
2.55,1,2010,5,1.0,5
2.55,1,2010,7,1.0,7
2.55,1,2010,8,1.0,8
0.85,24,2010,10,1.0,10
2.55,1,2010,11,24.0,11
2.55,1,2011,1,1.0,13
2.55,1,2011,4,1.0,16
0.85,48,2011,5,1.0,17
0.75,31,2011,6,48.0,18
0.75,27,2011,7,31.0,19
0.75,4,2011,8,27.0,20
0.75,19,2011,9,4.0,21
0.75,8,2011,10,19.0,22
0.75,9,2011,11,8.0,23
0.75,12,2011,12,9.0,24
6.35,1,2010,3,3.0,3
6.35,1,2010,7,1.0,7
3.8,25,2010,10,1.0,10
6.35,1,2010,11,25.0,11
6.35,2,2010,12,1.0,12
5.253333333333334,6,2011,11,2.0,23
4.3525,7,2011,12,6.0,24
2.55,6,2010,3,6.0,3
2.55,1,2010,4,6.0,4
2.55,1,2010,5,1.0,5
0.85,48,2010,10,1.0,10
1.7,25,2010,11,48.0,11
2.55,12,2011,1,25.0,13
2.55,4,2011,2,12.0,14
2.55,1,2011,3,4.0,15
2.55,21,2011,5,1.0,17
0.75,53,2011,6,21.0,18
0.75,45,2011,7,53.0,19
0.75,74,2011,8,45.0,20
0.75,14,2011,9,74.0,21
0.75,10,2011,10,14.0,22
0.75,3,2011,11,10.0,23
0.75,38,2011,12,3.0,24
2.95,1,2010,6,7.0,6
0.85,48,2010,10,1.0,10
2.95,7,2010,11,48.0,11
2.95,1,2010,12,7.0,12
2.95,6,2011,3,1.0,15
0.75,13,2011,6,6.0,18
0.75,9,2011,7,13.0,19
0.75,5,2011,8,9.0,20
0.75,15,2011,9,5.0,21
0.75,7,2011,10,15.0,22
2.43,11,2011,11,7.0,23
2.55,1,2010,6,1.0,6
1.8214285714285716,86,2010,10,1.0,10
1.7,31,2010,11,86.0,11
0.75,96,2011,6,31.0,18
0.75,72,2011,7,96.0,19
0.75,51,2011,8,72.0,20
0.75,46,2011,9,51.0,21
0.75,57,2011,10,46.0,22
0.75,112,2011,11,57.0,23
0.75,73,2011,12,112.0,24
3.75,5,2010,3,18.0,3
3.75,3,2010,5,5.0,5
3.75,3,2010,6,3.0,6
3.75,1,2010,7,3.0,7
3.75,1,2010,9,1.0,9
1.875,73,2010,10,1.0,10
2.9166666666666665,52,2010,11,73.0,11
3.75,4,2010,12,52.0,12
3.75,6,2011,3,4.0,15
3.75,1,2011,4,6.0,16
2.9166666666666665,50,2011,5,1.0,17
1.25,51,2011,6,50.0,18
1.25,57,2011,7,51.0,19
1.25,5,2011,8,57.0,20
1.25,54,2011,9,5.0,21
1.25,3,2011,10,54.0,22
1.25,27,2011,11,3.0,23
1.25,36,2011,12,27.0,24
5.45,2,2010,2,6.0,2
3.35,40,2010,3,2.0,3
5.45,4,2010,4,40.0,4
5.45,7,2010,5,4.0,5
5.45,1,2010,6,7.0,6
5.45,2,2010,7,1.0,7
5.45,2,2010,10,2.0,10
5.45,5,2010,11,2.0,11
5.45,4,2010,12,5.0,12
5.45,2,2011,1,4.0,13
5.45,2,2011,4,2.0,16
5.45,2,2011,5,2.0,17
5.45,4,2011,6,2.0,18
5.45,2,2011,8,4.0,20
5.45,2,2011,9,2.0,21
5.45,1,2011,10,2.0,22
1.25,3,2011,12,1.0,24
5.45,7,2010,2,2.0,2
2.65,50,2010,3,7.0,3
5.45,4,2010,4,50.0,4
5.45,7,2010,5,4.0,5
5.45,5,2010,6,7.0,6
5.45,2,2010,7,5.0,7
4.65,48,2010,8,2.0,8
5.45,3,2010,10,48.0,10
5.45,10,2010,11,3.0,11
5.45,3,2010,12,10.0,12
5.45,4,2011,1,3.0,13
5.45,1,2011,2,4.0,14
5.45,4,2011,3,1.0,15
5.45,2,2011,4,4.0,16
5.45,6,2011,5,2.0,17
5.45,2,2011,6,6.0,18
5.45,5,2011,10,2.0,22
1.25,2,2011,12,5.0,24
1.65,6,2010,2,6.0,2
1.01,204,2010,3,6.0,3
1.5833333333333333,42,2010,4,204.0,4
1.65,1,2010,5,42.0,5
1.65,3,2010,6,1.0,6
1.65,12,2010,7,3.0,7
1.5499999999999998,49,2010,8,12.0,8
1.65,2,2010,10,49.0,10
1.6499999999999997,18,2010,11,2.0,11
1.65,7,2010,12,18.0,12
1.65,6,2011,1,7.0,13
1.65,3,2011,3,6.0,15
1.65,6,2011,4,3.0,16
1.65,8,2011,5,6.0,17
1.65,6,2011,6,8.0,18
1.65,3,2011,7,6.0,19
1.65,6,2011,8,3.0,20
1.65,2,2011,9,6.0,21
1.6499999999999997,10,2011,10,2.0,22
1.65,12,2011,11,10.0,23
0.3899999999999999,24,2011,12,12.0,24
1.1833333333333331,242,2010,3,6.0,3
1.65,18,2010,4,242.0,4
1.65,12,2010,5,18.0,5
1.65,16,2010,6,12.0,6
1.65,12,2010,7,16.0,7
1.5499999999999998,25,2010,8,12.0,8
1.65,1,2010,9,25.0,9
1.65,26,2010,10,1.0,10
1.65,19,2010,11,26.0,11
1.65,6,2010,12,19.0,12
1.65,19,2011,1,6.0,13
1.65,8,2011,2,19.0,14
1.65,6,2011,3,8.0,15
1.65,6,2011,4,6.0,16
1.6499999999999997,14,2011,5,6.0,17
1.65,12,2011,6,14.0,18
1.65,3,2011,7,12.0,19
1.6499999999999997,19,2011,10,3.0,22
1.65,6,2011,11,19.0,23
0.3899999999999999,30,2011,12,6.0,24
1.25,6,2010,2,12.0,2
0.8033333333333333,254,2010,3,6.0,3
1.25,6,2010,4,254.0,4
1.25,7,2010,5,6.0,5
1.25,10,2010,6,7.0,6
1.25,12,2010,7,10.0,7
1.25,25,2010,8,12.0,8
1.25,21,2010,10,25.0,10
1.25,28,2010,11,21.0,11
1.25,11,2010,12,28.0,12
1.25,2,2011,1,11.0,13
1.25,6,2011,2,2.0,14
1.25,6,2011,3,6.0,15
1.25,6,2011,4,6.0,16
1.25,26,2011,5,6.0,17
1.25,12,2011,6,26.0,18
1.25,10,2011,7,12.0,19
1.25,32,2011,10,10.0,22
1.25,6,2011,11,32.0,23
0.3899999999999999,24,2011,12,6.0,24
2.95,166,2010,2,107.0,2
2.925757575757576,186,2010,3,166.0,3
2.95,34,2010,4,186.0,4
2.932608695652174,109,2010,5,34.0,5
2.95,134,2010,6,109.0,6
2.95,219,2010,7,134.0,7
2.95,238,2010,8,219.0,8
